tenor,maturityDate,value,valuationDate,currency,instrument,settlementDate,period,startDate,convexityAdjustment
7Y,,0.2289999999999999,2023-07-28,TRY,OIS,2D,1D,,
7Y,,0.23045,2023-07-27,TRY,OIS,2D,1D,,
7Y,,0.226,2023-07-26,TRY,OIS,2D,1D,,
7Y,,0.226,2023-07-25,TRY,OIS,2D,1D,,
7Y,,0.22175,2023-07-24,TRY,OIS,2D,1D,,
7Y,,0.2183,2023-07-21,TRY,OIS,2D,1D,,
7Y,,0.2189999999999999,2023-07-20,TRY,OIS,2D,1D,,
7Y,,0.2198,2023-07-19,TRY,OIS,2D,1D,,
7Y,,0.2227,2023-07-18,TRY,OIS,2D,1D,,
7Y,,0.2203999999999999,2023-07-17,TRY,OIS,2D,1D,,
7Y,,0.2214999999999999,2023-07-14,TRY,OIS,2D,1D,,
7Y,,0.2214999999999999,2023-07-13,TRY,OIS,2D,1D,,
7Y,,0.2198,2023-07-12,TRY,OIS,2D,1D,,
7Y,,0.2198,2023-07-11,TRY,OIS,2D,1D,,
7Y,,0.2198,2023-07-10,TRY,OIS,2D,1D,,
7Y,,0.2176,2023-07-07,TRY,OIS,2D,1D,,
7Y,,0.2175,2023-07-06,TRY,OIS,2D,1D,,
7Y,,0.2165,2023-07-05,TRY,OIS,2D,1D,,
7Y,,0.22,2023-07-04,TRY,OIS,2D,1D,,
7Y,,0.2224001,2023-07-03,TRY,OIS,2D,1D,,
7Y,,0.2185,2023-06-30,TRY,OIS,2D,1D,,
7Y,,0.2185,2023-06-29,TRY,OIS,2D,1D,,
7Y,,0.2185,2023-06-28,TRY,OIS,2D,1D,,
7Y,,0.2185,2023-06-27,TRY,OIS,2D,1D,,
7Y,,0.2229001,2023-06-26,TRY,OIS,2D,1D,,
7Y,,0.2196999999999999,2023-06-23,TRY,OIS,2D,1D,,
7Y,,0.225,2023-06-22,TRY,OIS,2D,1D,,
7Y,,0.2335,2023-06-21,TRY,OIS,2D,1D,,
7Y,,0.237,2023-06-20,TRY,OIS,2D,1D,,
7Y,,0.2423,2023-06-16,TRY,OIS,2D,1D,,
7Y,,0.2423,2023-06-15,TRY,OIS,2D,1D,,
7Y,,0.2423,2023-06-14,TRY,OIS,2D,1D,,
7Y,,0.2423,2023-06-13,TRY,OIS,2D,1D,,
7Y,,0.2448,2023-06-12,TRY,OIS,2D,1D,,
7Y,,0.2438,2023-06-09,TRY,OIS,2D,1D,,
7Y,,0.2535,2023-06-08,TRY,OIS,2D,1D,,
7Y,,0.2555,2023-06-07,TRY,OIS,2D,1D,,
7Y,,0.26,2023-06-06,TRY,OIS,2D,1D,,
7Y,,0.2593,2023-06-05,TRY,OIS,2D,1D,,
7Y,,0.2695,2023-06-02,TRY,OIS,2D,1D,,
7Y,,0.2735,2023-06-01,TRY,OIS,2D,1D,,
7Y,,0.2755,2023-05-31,TRY,OIS,2D,1D,,
7Y,,0.2755,2023-05-30,TRY,OIS,2D,1D,,
7Y,,0.2725,2023-05-26,TRY,OIS,2D,1D,,
7Y,,0.2735,2023-05-25,TRY,OIS,2D,1D,,
7Y,,0.2697,2023-05-24,TRY,OIS,2D,1D,,
7Y,,0.2714999999999999,2023-05-23,TRY,OIS,2D,1D,,
7Y,,0.2678,2023-05-22,TRY,OIS,2D,1D,,
7Y,,0.2605,2023-05-19,TRY,OIS,2D,1D,,
7Y,,0.2643,2023-05-18,TRY,OIS,2D,1D,,
7Y,,0.2518,2023-05-17,TRY,OIS,2D,1D,,
7Y,,0.2402,2023-05-16,TRY,OIS,2D,1D,,
7Y,,0.23265,2023-05-15,TRY,OIS,2D,1D,,
7Y,,0.2573,2023-05-12,TRY,OIS,2D,1D,,
7Y,,0.2573001,2023-05-11,TRY,OIS,2D,1D,,
7Y,,0.258,2023-05-10,TRY,OIS,2D,1D,,
7Y,,0.2573999999999999,2023-05-09,TRY,OIS,2D,1D,,
7Y,,0.2605,2023-05-05,TRY,OIS,2D,1D,,
7Y,,0.2579,2023-05-04,TRY,OIS,2D,1D,,
7Y,,0.2557,2023-05-03,TRY,OIS,2D,1D,,
7Y,,0.2515,2023-05-02,TRY,OIS,2D,1D,,
7Y,,0.2514001,2023-04-28,TRY,OIS,2D,1D,,
7Y,,0.2503001,2023-04-27,TRY,OIS,2D,1D,,
7Y,,0.2532,2023-04-26,TRY,OIS,2D,1D,,
7Y,,0.2502,2023-04-25,TRY,OIS,2D,1D,,
7Y,,0.2468,2023-04-21,TRY,OIS,2D,1D,,
7Y,,0.2468,2023-04-20,TRY,OIS,2D,1D,,
7Y,,0.2468,2023-04-19,TRY,OIS,2D,1D,,
7Y,,0.2468,2023-04-18,TRY,OIS,2D,1D,,
7Y,,0.2458,2023-04-17,TRY,OIS,2D,1D,,
7Y,,0.2448,2023-04-14,TRY,OIS,2D,1D,,
7Y,,0.2463,2023-04-13,TRY,OIS,2D,1D,,
7Y,,0.2492,2023-04-12,TRY,OIS,2D,1D,,
7Y,,0.2434999,2023-04-11,TRY,OIS,2D,1D,,
7Y,,0.2409,2023-04-10,TRY,OIS,2D,1D,,
7Y,,0.2432,2023-04-07,TRY,OIS,2D,1D,,
7Y,,0.2465,2023-04-06,TRY,OIS,2D,1D,,
7Y,,0.2375199,2023-04-05,TRY,OIS,2D,1D,,
7Y,,0.2375299,2023-04-04,TRY,OIS,2D,1D,,
7Y,,0.2375099,2023-04-03,TRY,OIS,2D,1D,,
7Y,,0.23751,2023-03-31,TRY,OIS,2D,1D,,
7Y,,0.2394,2023-03-30,TRY,OIS,2D,1D,,
7Y,,0.2405,2023-03-29,TRY,OIS,2D,1D,,
7Y,,0.2330999999999999,2023-03-28,TRY,OIS,2D,1D,,
7Y,,0.23751,2023-03-27,TRY,OIS,2D,1D,,
7Y,,0.2374999,2023-03-24,TRY,OIS,2D,1D,,
7Y,,0.2375199,2023-03-23,TRY,OIS,2D,1D,,
7Y,,0.2375,2023-03-22,TRY,OIS,2D,1D,,
7Y,,0.23003,2023-03-21,TRY,OIS,2D,1D,,
7Y,,0.23001,2023-03-20,TRY,OIS,2D,1D,,
7Y,,0.2300099,2023-03-17,TRY,OIS,2D,1D,,
7Y,,0.23003,2023-03-16,TRY,OIS,2D,1D,,
7Y,,0.2285,2023-03-15,TRY,OIS,2D,1D,,
7Y,,0.22503,2023-03-14,TRY,OIS,2D,1D,,
7Y,,0.2225099,2023-03-13,TRY,OIS,2D,1D,,
7Y,,0.2215099,2023-03-10,TRY,OIS,2D,1D,,
7Y,,0.2130199,2023-03-09,TRY,OIS,2D,1D,,
7Y,,0.2105,2023-03-08,TRY,OIS,2D,1D,,
7Y,,0.2075,2023-03-07,TRY,OIS,2D,1D,,
7Y,,0.20904,2023-03-06,TRY,OIS,2D,1D,,
7Y,,0.2071,2023-03-03,TRY,OIS,2D,1D,,
7Y,,0.2085,2023-03-02,TRY,OIS,2D,1D,,
7Y,,0.2095,2023-03-01,TRY,OIS,2D,1D,,
7Y,,0.2084,2023-02-28,TRY,OIS,2D,1D,,
7Y,,0.2082,2023-02-27,TRY,OIS,2D,1D,,
7Y,,0.2111499999999999,2023-02-24,TRY,OIS,2D,1D,,
7Y,,0.2075199999999999,2023-02-23,TRY,OIS,2D,1D,,
7Y,,0.208,2023-02-22,TRY,OIS,2D,1D,,
7Y,,0.207,2023-02-21,TRY,OIS,2D,1D,,
7Y,,0.2075,2023-02-20,TRY,OIS,2D,1D,,
7Y,,0.2075,2023-02-17,TRY,OIS,2D,1D,,
7Y,,0.207515,2023-02-16,TRY,OIS,2D,1D,,
7Y,,0.2097,2023-02-15,TRY,OIS,2D,1D,,
7Y,,0.2075299,2023-02-14,TRY,OIS,2D,1D,,
7Y,,0.20951,2023-02-13,TRY,OIS,2D,1D,,
7Y,,0.21001,2023-02-10,TRY,OIS,2D,1D,,
7Y,,0.2148998999999999,2023-02-09,TRY,OIS,2D,1D,,
7Y,,0.216,2023-02-08,TRY,OIS,2D,1D,,
7Y,,0.2170448999999999,2023-02-07,TRY,OIS,2D,1D,,
7Y,,0.2170099,2023-02-06,TRY,OIS,2D,1D,,
7Y,,0.217,2023-02-03,TRY,OIS,2D,1D,,
7Y,,0.221,2023-02-02,TRY,OIS,2D,1D,,
7Y,,0.2245,2023-02-01,TRY,OIS,2D,1D,,
7Y,,0.2269999999999999,2023-01-31,TRY,OIS,2D,1D,,
7Y,,0.2272001,2023-01-30,TRY,OIS,2D,1D,,
7Y,,0.22852,2023-01-27,TRY,OIS,2D,1D,,
7Y,,0.2285,2023-01-26,TRY,OIS,2D,1D,,
7Y,,0.2285,2023-01-25,TRY,OIS,2D,1D,,
7Y,,0.2285,2023-01-24,TRY,OIS,2D,1D,,
7Y,,0.2295199,2023-01-23,TRY,OIS,2D,1D,,
7Y,,0.22951,2023-01-20,TRY,OIS,2D,1D,,
7Y,,0.2275,2023-01-19,TRY,OIS,2D,1D,,
7Y,,0.2294999,2023-01-18,TRY,OIS,2D,1D,,
7Y,,0.22854,2023-01-17,TRY,OIS,2D,1D,,
7Y,,0.2290199,2023-01-16,TRY,OIS,2D,1D,,
7Y,,0.2290199,2023-01-13,TRY,OIS,2D,1D,,
7Y,,0.2279,2023-01-12,TRY,OIS,2D,1D,,
7Y,,0.2284,2023-01-11,TRY,OIS,2D,1D,,
7Y,,0.2294999999999999,2023-01-10,TRY,OIS,2D,1D,,
7Y,,0.2387698999999999,2023-01-09,TRY,OIS,2D,1D,,
7Y,,0.2437398999999999,2023-01-06,TRY,OIS,2D,1D,,
7Y,,0.24078,2023-01-05,TRY,OIS,2D,1D,,
7Y,,0.2365,2023-01-04,TRY,OIS,2D,1D,,
7Y,,0.2392,2023-01-03,TRY,OIS,2D,1D,,
7Y,,0.2372,2023-01-02,TRY,OIS,2D,1D,,
7Y,,0.2364,2022-12-30,TRY,OIS,2D,1D,,
7Y,,0.2371299,2022-12-29,TRY,OIS,2D,1D,,
7Y,,0.238,2022-12-28,TRY,OIS,2D,1D,,
7Y,,0.23953,2022-12-27,TRY,OIS,2D,1D,,
7Y,,0.2395349999999999,2022-12-26,TRY,OIS,2D,1D,,
7Y,,0.2395198999999999,2022-12-23,TRY,OIS,2D,1D,,
7Y,,0.2395498999999999,2022-12-22,TRY,OIS,2D,1D,,
7Y,,0.2394999,2022-12-21,TRY,OIS,2D,1D,,
7Y,,0.23906,2022-12-20,TRY,OIS,2D,1D,,
7Y,,0.23806,2022-12-19,TRY,OIS,2D,1D,,
7Y,,0.238,2022-12-16,TRY,OIS,2D,1D,,
7Y,,0.2380599,2022-12-15,TRY,OIS,2D,1D,,
7Y,,0.2349999,2022-12-14,TRY,OIS,2D,1D,,
7Y,,0.2340599,2022-12-13,TRY,OIS,2D,1D,,
7Y,,0.2249299,2022-12-12,TRY,OIS,2D,1D,,
7Y,,0.23403,2022-12-09,TRY,OIS,2D,1D,,
7Y,,0.2339099999999999,2022-12-08,TRY,OIS,2D,1D,,
7Y,,0.2338999,2022-12-07,TRY,OIS,2D,1D,,
7Y,,0.2342001,2022-12-06,TRY,OIS,2D,1D,,
7Y,,0.2305099,2022-12-05,TRY,OIS,2D,1D,,
7Y,,0.23055,2022-12-02,TRY,OIS,2D,1D,,
7Y,,0.2320198999999999,2022-12-01,TRY,OIS,2D,1D,,
7Y,,0.2319898999999999,2022-11-30,TRY,OIS,2D,1D,,
7Y,,0.2321299,2022-11-29,TRY,OIS,2D,1D,,
7Y,,0.2320498999999999,2022-11-28,TRY,OIS,2D,1D,,
7Y,,0.2320198,2022-11-25,TRY,OIS,2D,1D,,
7Y,,0.2321499,2022-11-24,TRY,OIS,2D,1D,,
7Y,,0.2281,2022-11-23,TRY,OIS,2D,1D,,
7Y,,0.2320749,2022-11-22,TRY,OIS,2D,1D,,
7Y,,0.2280099,2022-11-21,TRY,OIS,2D,1D,,
7Y,,0.22804,2022-11-18,TRY,OIS,2D,1D,,
7Y,,0.2280499,2022-11-17,TRY,OIS,2D,1D,,
7Y,,0.224405,2022-11-16,TRY,OIS,2D,1D,,
7Y,,0.2245599,2022-11-15,TRY,OIS,2D,1D,,
7Y,,0.2245199,2022-11-14,TRY,OIS,2D,1D,,
7Y,,0.2243999,2022-11-11,TRY,OIS,2D,1D,,
7Y,,0.231,2022-11-10,TRY,OIS,2D,1D,,
7Y,,0.2384799,2022-11-09,TRY,OIS,2D,1D,,
7Y,,0.2409599,2022-11-08,TRY,OIS,2D,1D,,
7Y,,0.2455098999999999,2022-11-07,TRY,OIS,2D,1D,,
7Y,,0.24505,2022-11-04,TRY,OIS,2D,1D,,
7Y,,0.2479599999999999,2022-11-03,TRY,OIS,2D,1D,,
7Y,,0.2464999,2022-11-02,TRY,OIS,2D,1D,,
7Y,,0.2455799,2022-11-01,TRY,OIS,2D,1D,,
7Y,,0.2471999999999999,2022-10-31,TRY,OIS,2D,1D,,
7Y,,0.2490899,2022-10-28,TRY,OIS,2D,1D,,
7Y,,0.251,2022-10-27,TRY,OIS,2D,1D,,
7Y,,0.248,2022-10-26,TRY,OIS,2D,1D,,
7Y,,0.24525,2022-10-25,TRY,OIS,2D,1D,,
7Y,,0.2448,2022-10-24,TRY,OIS,2D,1D,,
7Y,,0.2448,2022-10-21,TRY,OIS,2D,1D,,
7Y,,0.24525,2022-10-20,TRY,OIS,2D,1D,,
7Y,,0.2565,2022-10-19,TRY,OIS,2D,1D,,
7Y,,0.2597,2022-10-18,TRY,OIS,2D,1D,,
7Y,,0.2635,2022-10-17,TRY,OIS,2D,1D,,
7Y,,0.266,2022-10-14,TRY,OIS,2D,1D,,
7Y,,0.2658,2022-10-13,TRY,OIS,2D,1D,,
7Y,,0.266,2022-10-12,TRY,OIS,2D,1D,,
7Y,,0.266,2022-10-11,TRY,OIS,2D,1D,,
7Y,,0.266,2022-10-10,TRY,OIS,2D,1D,,
7Y,,0.266,2022-10-07,TRY,OIS,2D,1D,,
7Y,,0.2651,2022-10-06,TRY,OIS,2D,1D,,
7Y,,0.2683999999999999,2022-10-05,TRY,OIS,2D,1D,,
7Y,,0.2628,2022-10-04,TRY,OIS,2D,1D,,
7Y,,0.2643,2022-10-03,TRY,OIS,2D,1D,,
7Y,,0.2611,2022-09-30,TRY,OIS,2D,1D,,
7Y,,0.2623,2022-09-29,TRY,OIS,2D,1D,,
7Y,,0.2612,2022-09-28,TRY,OIS,2D,1D,,
7Y,,0.258,2022-09-27,TRY,OIS,2D,1D,,
7Y,,0.2570501,2022-09-26,TRY,OIS,2D,1D,,
7Y,,0.2481,2022-09-23,TRY,OIS,2D,1D,,
7Y,,0.2469001,2022-09-22,TRY,OIS,2D,1D,,
7Y,,0.2458001,2022-09-21,TRY,OIS,2D,1D,,
7Y,,0.2440001,2022-09-20,TRY,OIS,2D,1D,,
7Y,,0.246,2022-09-16,TRY,OIS,2D,1D,,
7Y,,0.2518,2022-09-15,TRY,OIS,2D,1D,,
7Y,,0.2532999999999999,2022-09-14,TRY,OIS,2D,1D,,
7Y,,0.2528,2022-09-13,TRY,OIS,2D,1D,,
7Y,,0.2592,2022-09-12,TRY,OIS,2D,1D,,
7Y,,0.2601,2022-09-09,TRY,OIS,2D,1D,,
7Y,,0.2619,2022-09-08,TRY,OIS,2D,1D,,
7Y,,0.2719,2022-09-07,TRY,OIS,2D,1D,,
7Y,,0.2767,2022-09-06,TRY,OIS,2D,1D,,
7Y,,0.2744999999999999,2022-09-05,TRY,OIS,2D,1D,,
7Y,,0.2714999999999999,2022-09-02,TRY,OIS,2D,1D,,
7Y,,0.2714999999999999,2022-09-01,TRY,OIS,2D,1D,,
7Y,,0.273,2022-08-31,TRY,OIS,2D,1D,,
7Y,,0.2714999999999999,2022-08-30,TRY,OIS,2D,1D,,
7Y,,0.2747,2022-08-26,TRY,OIS,2D,1D,,
7Y,,0.2739999999999999,2022-08-25,TRY,OIS,2D,1D,,
7Y,,0.2915001,2022-08-24,TRY,OIS,2D,1D,,
7Y,,0.3007,2022-08-23,TRY,OIS,2D,1D,,
7Y,,0.3017001,2022-08-22,TRY,OIS,2D,1D,,
7Y,,0.3028,2022-08-19,TRY,OIS,2D,1D,,
7Y,,0.3047001,2022-08-18,TRY,OIS,2D,1D,,
7Y,,0.3028,2022-08-17,TRY,OIS,2D,1D,,
7Y,,0.3038,2022-08-16,TRY,OIS,2D,1D,,
7Y,,0.3087999999999999,2022-08-12,TRY,OIS,2D,1D,,
7Y,,0.3137999999999999,2022-08-11,TRY,OIS,2D,1D,,
7Y,,0.3289001,2022-08-10,TRY,OIS,2D,1D,,
7Y,,0.33175,2022-08-09,TRY,OIS,2D,1D,,
7Y,,0.3289,2022-08-05,TRY,OIS,2D,1D,,
7Y,,0.3285,2022-08-04,TRY,OIS,2D,1D,,
7Y,,0.3335499999999999,2022-08-03,TRY,OIS,2D,1D,,
7Y,,0.3331,2022-08-02,TRY,OIS,2D,1D,,
7Y,,0.3339999999999999,2022-08-01,TRY,OIS,2D,1D,,
7Y,,0.3339999999999999,2022-07-29,TRY,OIS,2D,1D,,
7Y,,0.3352,2022-07-28,TRY,OIS,2D,1D,,
7Y,,0.3353,2022-07-27,TRY,OIS,2D,1D,,
7Y,,0.3340999999999999,2022-07-26,TRY,OIS,2D,1D,,
7Y,,0.3288,2022-07-25,TRY,OIS,2D,1D,,
7Y,,0.3259999,2022-07-22,TRY,OIS,2D,1D,,
7Y,,0.3261,2022-07-21,TRY,OIS,2D,1D,,
7Y,,0.3231001,2022-07-20,TRY,OIS,2D,1D,,
7Y,,0.3221,2022-07-19,TRY,OIS,2D,1D,,
7Y,,0.3169,2022-07-18,TRY,OIS,2D,1D,,
7Y,,0.3164001,2022-07-15,TRY,OIS,2D,1D,,
7Y,,0.3161,2022-07-14,TRY,OIS,2D,1D,,
7Y,,0.3164999,2022-07-13,TRY,OIS,2D,1D,,
7Y,,0.3155,2022-07-12,TRY,OIS,2D,1D,,
7Y,,0.3161,2022-07-08,TRY,OIS,2D,1D,,
7Y,,0.3169,2022-07-07,TRY,OIS,2D,1D,,
7Y,,0.3142001,2022-07-06,TRY,OIS,2D,1D,,
7Y,,0.3142001,2022-07-05,TRY,OIS,2D,1D,,
7Y,,0.3096,2022-07-01,TRY,OIS,2D,1D,,
7Y,,0.307,2022-06-30,TRY,OIS,2D,1D,,
7Y,,0.3078,2022-06-29,TRY,OIS,2D,1D,,
7Y,,0.3074,2022-06-28,TRY,OIS,2D,1D,,
7Y,,0.3079,2022-06-27,TRY,OIS,2D,1D,,
7Y,,0.3118,2022-06-24,TRY,OIS,2D,1D,,
7Y,,0.314,2022-06-23,TRY,OIS,2D,1D,,
7Y,,0.3208,2022-06-22,TRY,OIS,2D,1D,,
7Y,,0.3277,2022-06-21,TRY,OIS,2D,1D,,
7Y,,0.3102,2022-06-20,TRY,OIS,2D,1D,,
7Y,,0.31885,2022-06-17,TRY,OIS,2D,1D,,
7Y,,0.3215,2022-06-16,TRY,OIS,2D,1D,,
7Y,,0.3268,2022-06-15,TRY,OIS,2D,1D,,
7Y,,0.3323,2022-06-14,TRY,OIS,2D,1D,,
7Y,,0.3422501,2022-06-13,TRY,OIS,2D,1D,,
7Y,,0.3142001,2022-06-10,TRY,OIS,2D,1D,,
7Y,,0.3085,2022-06-08,TRY,OIS,2D,1D,,
7Y,,0.2952,2022-06-07,TRY,OIS,2D,1D,,
7Y,,0.289,2022-06-06,TRY,OIS,2D,1D,,
7Y,,0.2893,2022-06-03,TRY,OIS,2D,1D,,
7Y,,0.2893,2022-06-02,TRY,OIS,2D,1D,,
7Y,,0.287,2022-06-01,TRY,OIS,2D,1D,,
7Y,,0.2876,2022-05-31,TRY,OIS,2D,1D,,
7Y,,0.2807,2022-05-27,TRY,OIS,2D,1D,,
7Y,,0.2826,2022-05-26,TRY,OIS,2D,1D,,
7Y,,0.2905,2022-05-25,TRY,OIS,2D,1D,,
7Y,,0.2898,2022-05-24,TRY,OIS,2D,1D,,
7Y,,0.2845,2022-05-23,TRY,OIS,2D,1D,,
7Y,,0.2895,2022-05-20,TRY,OIS,2D,1D,,
7Y,,0.2885001,2022-05-19,TRY,OIS,2D,1D,,
7Y,,0.2935,2022-05-18,TRY,OIS,2D,1D,,
7Y,,0.3001001,2022-05-17,TRY,OIS,2D,1D,,
7Y,,0.285,2022-05-16,TRY,OIS,2D,1D,,
7Y,,0.2837,2022-05-13,TRY,OIS,2D,1D,,
7Y,,0.2776,2022-05-12,TRY,OIS,2D,1D,,
7Y,,0.2764999999999999,2022-05-11,TRY,OIS,2D,1D,,
7Y,,0.2699,2022-05-10,TRY,OIS,2D,1D,,
7Y,,0.259,2022-05-09,TRY,OIS,2D,1D,,
7Y,,0.2526,2022-05-06,TRY,OIS,2D,1D,,
7Y,,0.2477,2022-05-05,TRY,OIS,2D,1D,,
7Y,,0.246,2022-05-04,TRY,OIS,2D,1D,,
7Y,,0.246,2022-05-03,TRY,OIS,2D,1D,,
7Y,,0.246,2022-05-02,TRY,OIS,2D,1D,,
7Y,,0.2453,2022-04-29,TRY,OIS,2D,1D,,
7Y,,0.2453999999999999,2022-04-28,TRY,OIS,2D,1D,,
7Y,,0.2455,2022-04-27,TRY,OIS,2D,1D,,
7Y,,0.2445,2022-04-26,TRY,OIS,2D,1D,,
7Y,,0.2413,2022-04-25,TRY,OIS,2D,1D,,
7Y,,0.2417,2022-04-22,TRY,OIS,2D,1D,,
7Y,,0.2412,2022-04-21,TRY,OIS,2D,1D,,
7Y,,0.2415,2022-04-20,TRY,OIS,2D,1D,,
7Y,,0.2415,2022-04-19,TRY,OIS,2D,1D,,
7Y,,0.2455,2022-04-18,TRY,OIS,2D,1D,,
7Y,,0.2434,2022-04-15,TRY,OIS,2D,1D,,
7Y,,0.2425,2022-04-14,TRY,OIS,2D,1D,,
7Y,,0.241,2022-04-13,TRY,OIS,2D,1D,,
7Y,,0.2389,2022-04-12,TRY,OIS,2D,1D,,
7Y,,0.2462,2022-04-11,TRY,OIS,2D,1D,,
7Y,,0.2477999,2022-04-08,TRY,OIS,2D,1D,,
7Y,,0.2484,2022-04-07,TRY,OIS,2D,1D,,
7Y,,0.2482,2022-04-06,TRY,OIS,2D,1D,,
7Y,,0.2432,2022-04-05,TRY,OIS,2D,1D,,
7Y,,0.2427,2022-04-04,TRY,OIS,2D,1D,,
7Y,,0.2425,2022-04-01,TRY,OIS,2D,1D,,
7Y,,0.2404,2022-03-31,TRY,OIS,2D,1D,,
7Y,,0.2385,2022-03-30,TRY,OIS,2D,1D,,
7Y,,0.2389999,2022-03-29,TRY,OIS,2D,1D,,
7Y,,0.245,2022-03-28,TRY,OIS,2D,1D,,
7Y,,0.2455999999999999,2022-03-25,TRY,OIS,2D,1D,,
7Y,,0.2486,2022-03-24,TRY,OIS,2D,1D,,
7Y,,0.2410999999999999,2022-03-23,TRY,OIS,2D,1D,,
7Y,,0.2352,2022-03-22,TRY,OIS,2D,1D,,
7Y,,0.2305,2022-03-21,TRY,OIS,2D,1D,,
7Y,,0.228,2022-03-18,TRY,OIS,2D,1D,,
7Y,,0.2332999999999999,2022-03-17,TRY,OIS,2D,1D,,
7Y,,0.239,2022-03-16,TRY,OIS,2D,1D,,
7Y,,0.2407,2022-03-15,TRY,OIS,2D,1D,,
7Y,,0.2435,2022-03-14,TRY,OIS,2D,1D,,
7Y,,0.2405,2022-03-11,TRY,OIS,2D,1D,,
7Y,,0.2475,2022-03-10,TRY,OIS,2D,1D,,
7Y,,0.2422000999999999,2022-03-09,TRY,OIS,2D,1D,,
7Y,,0.242,2022-03-08,TRY,OIS,2D,1D,,
7Y,,0.2396,2022-03-07,TRY,OIS,2D,1D,,
7Y,,0.2365001,2022-03-04,TRY,OIS,2D,1D,,
7Y,,0.2294999999999999,2022-03-03,TRY,OIS,2D,1D,,
7Y,,0.2294999999999999,2022-03-02,TRY,OIS,2D,1D,,
7Y,,0.22555,2022-03-01,TRY,OIS,2D,1D,,
7Y,,0.2271,2022-02-28,TRY,OIS,2D,1D,,
7Y,,0.2178999999999999,2022-02-25,TRY,OIS,2D,1D,,
7Y,,0.2281,2022-02-24,TRY,OIS,2D,1D,,
7Y,,0.216,2022-02-23,TRY,OIS,2D,1D,,
7Y,,0.2128999999999999,2022-02-22,TRY,OIS,2D,1D,,
7Y,,0.2101,2022-02-21,TRY,OIS,2D,1D,,
7Y,,0.2118,2022-02-18,TRY,OIS,2D,1D,,
7Y,,0.2114,2022-02-17,TRY,OIS,2D,1D,,
7Y,,0.2125,2022-02-16,TRY,OIS,2D,1D,,
7Y,,0.2107,2022-02-15,TRY,OIS,2D,1D,,
7Y,,0.213,2022-02-14,TRY,OIS,2D,1D,,
7Y,,0.2166,2022-02-11,TRY,OIS,2D,1D,,
7Y,,0.2211,2022-02-10,TRY,OIS,2D,1D,,
7Y,,0.2201,2022-02-09,TRY,OIS,2D,1D,,
7Y,,0.2205,2022-02-08,TRY,OIS,2D,1D,,
7Y,,0.2208,2022-02-07,TRY,OIS,2D,1D,,
7Y,,0.2194001,2022-02-04,TRY,OIS,2D,1D,,
7Y,,0.2218,2022-02-03,TRY,OIS,2D,1D,,
7Y,,0.2162,2022-02-02,TRY,OIS,2D,1D,,
7Y,,0.2240001,2022-02-01,TRY,OIS,2D,1D,,
7Y,,0.2276999999999999,2022-01-31,TRY,OIS,2D,1D,,
7Y,,0.2256,2022-01-28,TRY,OIS,2D,1D,,
7Y,,0.2275,2022-01-27,TRY,OIS,2D,1D,,
7Y,,0.2264999999999999,2022-01-26,TRY,OIS,2D,1D,,
7Y,,0.2249,2022-01-25,TRY,OIS,2D,1D,,
7Y,,0.2231,2022-01-24,TRY,OIS,2D,1D,,
7Y,,0.2273,2022-01-21,TRY,OIS,2D,1D,,
7Y,,0.2294,2022-01-20,TRY,OIS,2D,1D,,
7Y,,0.2347,2022-01-19,TRY,OIS,2D,1D,,
7Y,,0.2362999,2022-01-18,TRY,OIS,2D,1D,,
7Y,,0.2351,2022-01-17,TRY,OIS,2D,1D,,
7Y,,0.236,2022-01-14,TRY,OIS,2D,1D,,
7Y,,0.2375,2022-01-13,TRY,OIS,2D,1D,,
7Y,,0.2386,2022-01-12,TRY,OIS,2D,1D,,
7Y,,0.2405,2022-01-11,TRY,OIS,2D,1D,,
7Y,,0.247,2022-01-10,TRY,OIS,2D,1D,,
7Y,,0.2445,2022-01-07,TRY,OIS,2D,1D,,
7Y,,0.2365,2022-01-06,TRY,OIS,2D,1D,,
7Y,,0.226,2022-01-05,TRY,OIS,2D,1D,,
7Y,,0.2264999999999999,2022-01-04,TRY,OIS,2D,1D,,
7Y,,0.2216,2022-01-03,TRY,OIS,2D,1D,,
7Y,,0.2225,2021-12-31,TRY,OIS,2D,1D,,
7Y,,0.2223,2021-12-30,TRY,OIS,2D,1D,,
7Y,,0.2225,2021-12-29,TRY,OIS,2D,1D,,
7Y,,0.2216,2021-12-28,TRY,OIS,2D,1D,,
7Y,,0.2216,2021-12-27,TRY,OIS,2D,1D,,
7Y,,0.2219,2021-12-24,TRY,OIS,2D,1D,,
7Y,,0.2214,2021-12-23,TRY,OIS,2D,1D,,
7Y,,0.2243,2021-12-22,TRY,OIS,2D,1D,,
7Y,,0.2339999999999999,2021-12-21,TRY,OIS,2D,1D,,
7Y,,0.242,2021-12-20,TRY,OIS,2D,1D,,
7Y,,0.2279,2021-12-17,TRY,OIS,2D,1D,,
7Y,,0.2187,2021-12-16,TRY,OIS,2D,1D,,
7Y,,0.217,2021-12-15,TRY,OIS,2D,1D,,
7Y,,0.2168,2021-12-14,TRY,OIS,2D,1D,,
7Y,,0.2155999999999999,2021-12-13,TRY,OIS,2D,1D,,
7Y,,0.2082999999999999,2021-12-10,TRY,OIS,2D,1D,,
7Y,,0.2092001,2021-12-09,TRY,OIS,2D,1D,,
7Y,,0.2086,2021-12-08,TRY,OIS,2D,1D,,
